State,District,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Chattisgarh,Dhamtari,1944,11.691,19.854,61.302,31.184,19.776,113.464,515.042,341.13,260.252,97.895,2.607,0
Chattisgarh,Dhamtari,1945,23.987,0.662,0.002,46.228,11.202,167.455,432.887,274.38,389.984,60.019,9.573,3.217
Chattisgarh,Dhamtari,1946,0,4.675,3.811,52.084,25.683,205.717,485.09,325.53,206.627,56.422,6.913,0.275
Chattisgarh,Dhamtari,1947,26.105,3.724,24.587,18.492,4.333,144.56,543.822,351.989,344.592,48.812,7.64,6.627
Chattisgarh,Dhamtari,1948,6.295,4.928,17.004,22.094,10.527,211.745,231.17,266.262,315.873,36.636,40.686,0.028
Chattisgarh,Dhamtari,1949,0,2.702,1.327,15.034,38.321,232.265,225.225,366.676,261.329,197.268,0,0
Chattisgarh,Dhamtari,1950,0.738,16.79,15.286,10.641,7.514,111.065,392.524,234.041,106.364,9.351,19.985,1.271
Chattisgarh,Dhamtari,1951,1.942,0.68,38.398,17.011,33.75,151.408,493.957,285.213,144.448,65.185,0.876,0
Chattisgarh,Dhamtari,1952,0,4.901,6.792,26.688,17.805,103.351,419.313,259.445,308.179,40.851,0,11.339
Chattisgarh,Dhamtari,1953,15.657,0,0.002,33.05,6.431,163.764,263.674,460.243,220.333,62.435,1.755,0
Chattisgarh,Dhamtari,1954,0.589,0.441,10.814,21.165,12.971,112.267,422.532,376.226,391.9,49.045,0,0
Chattisgarh,Dhamtari,1955,5.681,0.949,30.657,26.475,7.114,136.304,333.917,487.313,287.879,160.137,1.367,0
Chattisgarh,Dhamtari,1956,1.179,2.151,0.366,1.638,51.494,230.039,515.714,389.519,175.307,38.714,14.915,1.988
Chattisgarh,Dhamtari,1957,1.134,1.103,29.469,57.617,15.588,209.95,466.161,371.534,98.137,65.553,0,1.052
Chattisgarh,Dhamtari,1958,2.319,3.907,12.467,30.235,21.653,69.129,381.805,314.101,298.598,108.372,12.037,0
Chattisgarh,Dhamtari,1959,12.038,2.499,0.002,25.111,45.221,280.303,317.841,337.282,281.722,71.232,0,2.494
Chattisgarh,Dhamtari,1960,5.81,0,14.626,31.961,42.54,243.969,361.856,274.412,168.468,101.038,0.239,0
Chattisgarh,Dhamtari,1961,4.098,21.223,28.869,20.152,31.549,163.766,382.406,314.062,303.143,123.962,11.907,4.896
Chattisgarh,Dhamtari,1962,5.751,16.297,8.109,42.713,17.585,155.89,325.751,351.533,214.991,8.302,5.751,29.459
Chattisgarh,Dhamtari,1963,0.724,2.508,10.05,48.304,23.51,114.914,270.147,359.025,297.032,112.299,0.158,0
Chattisgarh,Dhamtari,1964,0,24.227,6.107,44.407,6.926,131.026,253.485,429.924,199.257,76.544,1.533,0
Chattisgarh,Dhamtari,1965,6.559,0.316,20.588,16.582,19.092,174.807,353.051,192.079,195.739,2.922,0,0.232
Chattisgarh,Dhamtari,1966,40.967,0.003,5.797,23.397,27.319,185.308,284.432,277.854,194.96,18.254,8.394,5.679
Chattisgarh,Dhamtari,1967,0.714,0,49.271,22.807,10.718,248.46,295.372,371.07,181.728,14.553,0,47.599
Chattisgarh,Dhamtari,1968,15.881,7.672,27.138,62.806,12.766,170.89,336.625,183.319,374.362,79.728,5.455,1.302
Chattisgarh,Dhamtari,1969,0.469,0.003,6.016,11.079,20.093,110.481,589.221,301.094,305.715,28.181,7.989,39.716
Chattisgarh,Dhamtari,1970,7.299,5.763,30.543,31.003,22.446,252.816,311.64,552.282,197.378,9.089,0,0
Chattisgarh,Dhamtari,1971,5.823,7.281,3.751,42.578,40.555,276.428,214.273,361.009,167.539,84.509,0,0
Chattisgarh,Dhamtari,1972,0.884,11.602,0.003,11.897,8.05,140.307,383.717,289.336,257.667,39.145,20.297,0.426
Chattisgarh,Dhamtari,1973,0.399,3.002,5.087,14.234,2.833,192.176,204.24,266.868,140.767,98.925,0.158,0.176
Chattisgarh,Dhamtari,1974,0,0.399,3.511,8.511,21.845,306.775,270.035,201.975,115.546,117.06,6.104,0
Chattisgarh,Dhamtari,1975,3.146,8.701,8.097,16.572,18.117,379.42,273.589,350.812,343.286,136.653,0.991,0
Chattisgarh,Dhamtari,1976,1.49,0.147,8.023,58.968,35.448,101.732,376.763,375.846,231.766,0.538,17.346,1.901
Chattisgarh,Dhamtari,1977,0.989,0.489,2.652,44.838,31.391,227.643,338.631,366.537,156.329,31.881,40.925,15.463
Chattisgarh,Dhamtari,1978,16.989,12.866,20.182,60.087,18.059,240.959,306.796,371.182,175.772,27.382,12.398,6.295
Chattisgarh,Dhamtari,1979,7.885,8.299,0.002,8.341,9.05,259.24,342.631,387.243,220.74,60.008,6.905,3.828
Chattisgarh,Dhamtari,1980,0.18,0.874,3.842,13.574,9.156,322.245,382.743,255.692,183.512,15.945,0,2.762
Chattisgarh,Dhamtari,1981,16.94,0.22,27.439,39.287,25.794,138.824,304.216,274.95,276.022,18.152,1.274,3.934
Chattisgarh,Dhamtari,1982,7.057,3.811,14.864,21.626,15.687,186.056,351.011,386.393,218.677,20.641,12.221,0.525
Chattisgarh,Dhamtari,1983,0.428,10.18,8.673,7.601,22.194,179.259,324.828,312.36,217.7,52.181,0.889,3.279
Chattisgarh,Dhamtari,1984,10.622,9.244,2.304,9.817,19.733,247.534,374.533,277.345,108.527,24.712,0,0
Chattisgarh,Dhamtari,1985,25.156,0.682,1.943,9.86,14.077,264.138,341.771,358.941,181.725,166.832,0,0.782
Chattisgarh,Dhamtari,1986,23.868,16.007,1.437,16.541,14.249,217.523,294.495,396.017,113.49,17.901,17.243,9.917
Chattisgarh,Dhamtari,1987,3.781,1.757,13.084,6.717,25.332,134.856,256.837,351.529,116.027,42.67,15.899,1.197
Chattisgarh,Dhamtari,1988,0.548,3.086,7.32,44.742,22.773,189.099,362.44,272.162,196.216,28.026,5.879,0.59
Chattisgarh,Dhamtari,1989,0,0,37.887,3.692,23.113,193.727,270.357,333.607,183.265,14.837,0.965,7.463
Chattisgarh,Dhamtari,1990,2.435,26.408,35.211,5.765,73.249,293.374,369.885,487.6,159.962,129.017,5.517,4.916
Chattisgarh,Dhamtari,1991,11.875,1.078,12.103,25.338,13.997,255.31,407.64,319.056,169.704,25.591,5.146,3.251
Chattisgarh,Dhamtari,1992,5.147,1.48,0.002,11.456,15.174,152.657,333.831,350.687,178.834,32.616,7.415,0
Chattisgarh,Dhamtari,1993,0.41,3.03,28.8,8.098,32.848,180.867,359.227,216.619,275.635,94.14,0,0.178
Chattisgarh,Dhamtari,1994,7.98,8.823,19.9,17.084,29.497,180.75,518.319,374.26,215.275,84.049,3.313,0
Chattisgarh,Dhamtari,1995,10.219,0.574,54.132,16.425,26.929,182.177,426.427,255.611,243.147,70.952,5.101,0
Chattisgarh,Dhamtari,1996,7.571,2.455,6.918,60.307,1.79,98.308,296.115,267.529,130.219,47.3,9.74,0
Chattisgarh,Dhamtari,1997,14.317,0,33.096,29.379,9.318,65.113,233.136,235.547,197.883,34.274,30.762,27.193
Chattisgarh,Dhamtari,1998,3.353,15.888,11.121,19.981,29.72,120.867,243.293,212.315,176.196,94.966,38.642,0
Chattisgarh,Dhamtari,1999,2.34,3.413,0.002,0.24,32.423,178.899,206.746,565.441,203.534,70.24,0.118,0
Chattisgarh,Dhamtari,2000,0.412,22.662,0.002,12.602,27.682,281.98,283.753,266.003,113.626,49.655,0,0
Chattisgarh,Dhamtari,2001,1.073,0,14.353,35.728,36.729,246.572,334.66,411.369,104.388,80.506,12.794,0
Chattisgarh,Dhamtari,2002,42.576,2.735,4.565,21.75,27.768,222.173,197.217,400.766,102.777,30.362,1.311,0
Chattisgarh,Durg,1901,19.837,32.53,22.742,56.924,14.902,132.882,196.99,303.336,155.051,11.089,8.54,0
Chattisgarh,Durg,1902,6.631,0.185,0.075,2.731,6.148,83.152,285.164,302.837,168.985,17.149,3.498,22.134
Chattisgarh,Durg,1903,2.794,3.995,0.566,1.681,47.858,176.241,627.628,329.25,166.701,86.605,1.359,4.267
Chattisgarh,Durg,1904,0.713,2.218,24.446,0.138,32.171,218.608,194.437,407.028,178.602,42.413,0.062,4.272
Chattisgarh,Durg,1905,4.747,7.964,12.646,49.706,18.952,152.566,276.505,405.855,480.981,2.476,0,0.167
Chattisgarh,Durg,1906,6.129,15.221,13.35,0.138,12.521,395.349,408.676,387.346,141.325,20.212,1.285,3.766
Chattisgarh,Durg,1907,0.984,22.305,9.264,79.645,6.48,302.617,204.977,364.761,115.913,3.041,5.077,7.241
Chattisgarh,Durg,1908,11.607,4.245,9.426,2.854,7.464,303.466,321.391,389.75,228.775,19.27,0,1.869
Chattisgarh,Durg,1909,1.193,8.266,0.786,57.141,36.658,190.925,495.811,234.188,125.77,3.845,0,12.789
Chattisgarh,Durg,1910,1.342,0.333,1.866,7.794,7.826,250.424,373.584,301.754,295.575,116.151,19.075,0
Chattisgarh,Durg,1911,5.83,0.406,12.659,1.003,7.969,302.244,212.82,353.658,261.403,81.531,13.609,0.228
Chattisgarh,Durg,1912,4.399,29.219,0.29,16.325,9.723,42.404,421.454,361.692,225.787,13.774,11.268,1.463
Chattisgarh,Durg,1913,0,22.393,11.17,5.941,25.705,205.164,302.45,353.635,177.107,33.021,0.383,5.685
Chattisgarh,Durg,1914,0.484,5.873,19.643,51.499,13.893,246.224,384.919,272.291,267.988,15.372,0.038,11.437
Chattisgarh,Durg,1915,36.728,19.707,26.812,20.969,15.911,168.154,305.269,332.761,222.498,94.04,5.785,0.745
Chattisgarh,Durg,1916,0,6.72,0.021,7.009,19.021,175.959,254.32,363.077,244.236,101.223,6.053,0
Chattisgarh,Durg,1917,0.356,30.984,4.916,9.842,47.804,230.208,339.538,231.663,375.644,161.032,0.381,0.076
Chattisgarh,Durg,1918,23.346,2.378,5.44,7.529,45.984,337.486,208.069,374.626,113.036,6.305,3.631,11.655
Chattisgarh,Durg,1919,48.648,39.199,22.782,4.065,19.39,267.214,341.104,452.926,178.218,104.209,18.696,6.984
Chattisgarh,Durg,1920,12.668,1.349,16.268,10.135,7.614,103.419,343.976,286.672,102.754,13.077,0,0
Chattisgarh,Durg,1921,16.211,1.172,0,5.537,0.095,229.262,336.944,275.43,282.486,16.055,0.002,0
Chattisgarh,Durg,1922,10.52,0.026,0,3.283,6.82,245.518,360.2,254.287,263.991,35.185,21.079,0.076
Chattisgarh,Durg,1923,0.209,11.784,17.967,20.048,2.98,67.588,346.992,293.038,222.757,26.055,2.749,0
Chattisgarh,Durg,1924,39.704,3.886,8.646,11.215,6.89,65.024,284.034,300.237,248.999,56.357,10.529,4.477
Chattisgarh,Durg,1925,0,0.242,1.049,6.414,56.953,206.041,401.436,579.09,139.872,18.702,10.081,0.01
Chattisgarh,Durg,1926,24.092,1.017,39.137,39.907,45.477,125.356,361.321,597.576,338.892,94.728,1.065,1.96
Chattisgarh,Durg,1927,6.793,7.093,28.808,1.462,7.409,264.903,508.799,420.896,71.585,95.267,15.48,3.156
Chattisgarh,Durg,1928,2.951,11.255,7.448,3.99,9.972,141.617,598.587,214.561,251.35,109.787,0,5.528
Chattisgarh,Durg,1929,7.432,22.989,0.715,16.624,3.062,195.645,653.076,483.523,248.528,50.316,0,17.525
Chattisgarh,Durg,1930,0.356,0.059,16.306,28.752,10.573,204.344,298.192,208.429,202.776,61.225,15.426,2.459
Chattisgarh,Durg,1931,1.347,8.413,12.964,15.361,11.502,58.051,398.241,413.586,218.232,156.684,15.485,1.522
Chattisgarh,Durg,1932,0,14.894,6.13,7.808,12.979,135.569,506.688,292.659,247.153,14.96,12.77,0.201
Chattisgarh,Durg,1933,0.714,3.616,14.956,49.476,45.786,216.536,381.38,362.486,214.677,77.967,5.15,8.117
Chattisgarh,Durg,1934,3.746,0.242,1.869,11.464,0.441,242.175,429.201,519.884,269.77,65.9,15.915,2.052
Chattisgarh,Durg,1935,2.486,2.174,0.651,23.741,3.437,140.094,425.919,247.879,217.028,7.054,0,0.064
Chattisgarh,Durg,1936,1.196,36.258,17.81,6.927,25.9,310.115,445.22,342.597,234.688,86.463,10.07,2.163
Chattisgarh,Durg,1937,0,33.116,27.355,66.005,4.659,189.454,475.952,190.719,182.439,80.706,0,0.031
Chattisgarh,Durg,1938,6.889,11.357,10.654,19.223,19.15,274.625,302.097,314.319,195.563,158.38,4.51,0
Chattisgarh,Durg,1939,5.079,4.716,32.854,25.398,0.609,112.861,343.292,344.036,143.231,80.469,3.152,0
Chattisgarh,Durg,1940,0.075,12.119,16.852,21.173,15.78,185.423,469.072,375.115,65.251,71.909,7.814,5.181
Chattisgarh,Durg,1941,10.395,7.304,17.372,5.535,13.588,232.824,203.378,241.626,104.821,17.279,3.305,0
Chattisgarh,Durg,1942,5.962,33.766,2.875,31.724,8.552,117.348,502.471,329.618,175.687,20.273,0.598,1.147
Chattisgarh,Durg,1943,45.141,0.482,0.134,14.6,30.883,129.345,336.296,304.399,241.497,105.732,1.609,0
Chattisgarh,Durg,1944,14.104,32.269,58.225,14.373,10.792,122.698,550.124,372.407,232.731,99.013,1.605,0
Chattisgarh,Durg,1945,31.232,1.278,0,31.837,9.729,187.62,477.292,247.884,322.104,56.517,5.363,2.987
Chattisgarh,Durg,1946,0,8.362,3.543,33.419,19.011,216.584,449.846,310.309,172.173,43.602,8.552,0.828
Chattisgarh,Durg,1947,34.557,7.836,25.81,11.281,2.767,116.381,547.824,359.632,322.662,34.011,4.292,6.34
Chattisgarh,Durg,1948,14.29,5.915,16.883,13.824,6.8,211.408,257.673,293.686,283.318,35.404,35.402,0.201
Chattisgarh,Durg,1949,0.012,5.437,1.541,9.968,36.402,220.531,266.468,378.551,263.593,194.741,0,0.009
Chattisgarh,Durg,1950,1.571,22.424,17.738,5.904,5.932,107.93,412.534,202.386,114.361,6.832,11.33,2.545
Chattisgarh,Durg,1951,3.861,1.367,35.175,13.549,24.836,137.038,460.284,280.976,146.123,71.711,0.474,0
Chattisgarh,Durg,1952,0.028,8.056,8.929,14.639,12.573,101.929,344.914,254.219,246.04,30.083,0,10.22
Chattisgarh,Durg,1953,16.129,0.124,0,24.666,3.383,124.621,306.575,421.25,214.04,48.883,0.98,0
Chattisgarh,Durg,1954,1.232,0.891,9.055,12.811,7.853,123.087,415.463,354.826,343.576,32.167,0,0.076
Chattisgarh,Durg,1955,11.714,1.139,22.085,17.117,4.694,132.523,359.649,500.274,302.347,151.99,0.793,0
Chattisgarh,Durg,1956,2.466,2.362,0.662,1.057,44.515,221.73,529.452,341.112,198.388,35.842,19.77,3.99
Chattisgarh,Durg,1957,2.558,1.079,27.627,51.919,9.709,188.014,455.341,340.744,106.566,44.356,0,2.061
Chattisgarh,Durg,1958,3.928,6.221,11.142,21.185,11.126,69.334,398.263,311.932,263.275,100.092,12.01,0
Chattisgarh,Durg,1959,14.051,5.035,0.029,21.625,41.941,232.129,324.313,333.059,260.581,66.759,0.002,2.227
Chattisgarh,Durg,1960,12.9,0,12.432,23.826,28.162,213.036,395.967,284,139.259,97.169,0.073,0
Chattisgarh,Durg,1961,7.699,22.761,20.391,11.638,22.911,120.298,403.679,348.914,326.668,109.338,7.451,9.908
Chattisgarh,Durg,1962,6.244,20.03,12.074,27.674,15.903,126.465,313.886,344.235,230.172,7.447,5.834,39.593
Chattisgarh,Durg,1963,1.514,5.479,10.332,31.684,16.892,119.069,295.097,344.381,274.926,98.819,0.133,0
Chattisgarh,Durg,1964,0,25.064,6.428,20.97,4.574,126.734,288.611,433.892,173.933,56.594,1.892,0
Chattisgarh,Durg,1965,8.132,0.888,20.454,13.658,11.468,163.759,326.64,191.944,191.337,3.783,0,0.511
Chattisgarh,Durg,1966,39.777,0.107,7.363,13.549,31.096,184.572,299.795,257.042,161.436,14.679,9.861,7.912
Chattisgarh,Durg,1967,0.725,0,45.064,13.811,10.524,216.062,328.856,387.797,164.972,10.258,0,58.648
Chattisgarh,Durg,1968,18.654,10.509,23.08,39.912,6.578,154.854,337.555,228.039,344.156,56.518,3.071,1.797
Chattisgarh,Durg,1969,0.895,0.2,5.68,5.363,14.566,103.476,585.524,312.601,263.731,18.148,5.374,35.025
Chattisgarh,Durg,1970,11.49,8.86,27.77,14.184,22.243,228.2,355.129,540.076,205.743,7.398,0,0
Chattisgarh,Durg,1971,7.444,7.912,6.206,22.521,23.81,281.93,221.246,346.524,159.888,99.718,0,0
Chattisgarh,Durg,1972,1.853,13.291,0.047,9.103,4.143,118.126,343.255,329.731,196.582,33.223,14.013,0.843
Chattisgarh,Durg,1973,0.798,5.925,3.46,7.148,1.514,143.292,319.998,297.788,162.078,84.348,0.095,0.266
Chattisgarh,Durg,1974,0,0.821,2.907,4.197,12.907,238.961,298.327,239.013,109.086,136.404,4.43,0
Chattisgarh,Durg,1975,4.734,13.093,12.369,7.375,9.609,321.447,287.844,327.277,293.211,109.725,0.59,0
Chattisgarh,Durg,1976,3.217,0.316,8.102,46.877,26.195,88.078,365.724,378.883,244.041,0.49,15.906,1.661
Chattisgarh,Durg,1977,2.031,0.941,3.986,22.962,25.968,231.821,345.838,349.023,177.967,30.203,33.869,20.25
Chattisgarh,Durg,1978,19.901,20.175,22.455,44.108,12.658,227.312,293.403,370.013,148.275,24.251,8.673,13.201
Chattisgarh,Durg,1979,16.639,14.074,0,4.332,8.509,198.522,338.977,388.394,201.759,49.659,7.976,4.385
Chattisgarh,Durg,1980,0.4,1.746,3.198,7.008,4.975,274.509,336.798,293.797,142.279,11.883,0,6.004
Chattisgarh,Durg,1981,17.895,0.43,27.717,21.619,17.867,132.852,339.607,270.365,285.732,15.599,1.402,7.953
Chattisgarh,Durg,1982,14.968,5.83,15.032,12.732,12.502,164.62,347.584,362.539,216.01,21.742,9.205,1.007
Chattisgarh,Durg,1983,1.117,10.073,6.166,5.569,15.564,164.421,323.863,325.861,223.186,51.579,0.547,4.307
Chattisgarh,Durg,1984,18.544,14.884,1.642,6.971,10.337,218.924,371.082,269.981,97.284,21.749,0,0
Chattisgarh,Durg,1985,24.708,1.533,1.186,9.559,10.613,213.95,379.694,363.527,144.131,180.13,0,1.028
Chattisgarh,Durg,1986,26.326,21.446,1.193,7.457,12.866,199.958,283.188,378.05,115.905,11.746,10.886,17.037
Chattisgarh,Durg,1987,5.717,3.724,14.082,2.723,16.71,117.751,269.296,380.062,124.705,45.4,18.223,2.482
Chattisgarh,Durg,1988,1.163,3.326,9.57,33.03,11.858,183.232,323.968,284.57,210.776,30.62,6.265,0.577
Chattisgarh,Durg,1989,0.062,0,39.208,1.435,13.7,185.361,266.12,315.022,150.644,15.281,1.16,14.133
Chattisgarh,Durg,1990,2.232,25.904,25.778,2.453,55.54,288.663,377.387,454.47,138.753,98.573,2.674,7.805
Chattisgarh,Durg,1991,15.564,2.324,10.613,16.978,5.09,204.701,404.273,355.484,129.677,16.477,3.59,6.418
Chattisgarh,Durg,1992,6.438,2.679,0,8.861,8.79,115.174,296.55,360.46,200.457,36.629,4.937,0
Chattisgarh,Durg,1993,0.792,6.51,36.601,4.675,23.366,162.813,381.637,227.951,279.624,75.158,0,0.486
Chattisgarh,Durg,1994,16.73,18.494,22.157,13.117,14.862,184.02,586.21,385.382,225.399,101.625,1.656,0
Chattisgarh,Durg,1995,17.214,1.146,56.644,11.908,14.533,169.4,412.837,274.628,243.982,49.55,2.808,0
Chattisgarh,Durg,1996,9.211,4.767,5.492,48.856,1,89.022,300.013,281.844,130.811,55.448,7.914,0
Chattisgarh,Durg,1997,17.087,0,19.241,14.906,9.583,64.027,241.732,254.468,193.212,47.991,26.958,36.411
Chattisgarh,Durg,1998,7.159,21.74,17.253,14.145,21.648,100.039,236.95,258.438,179.43,79.826,32.949,0
Chattisgarh,Durg,1999,4.702,7.279,0,0.139,26.733,144.679,242.051,490.173,206.084,73.802,0.007,0
Chattisgarh,Durg,2000,0.866,22.87,0,6.126,25.003,228.082,322.753,219.265,113.863,31.648,0,0.001
Chattisgarh,Durg,2001,1.741,0,16.199,27.336,26.44,224.407,320.942,381.206,97.066,98.285,6.279,0
Chattisgarh,Durg,2002,40.689,5.934,3.196,12.506,22.93,233.257,177.92,385.33,115.488,36.846,1.573,0
Chattisgarh,Janjgir,1901,24.51,48.557,21.704,30.792,18.899,117.74,212.037,310.064,191.963,13.68,10.446,0
Chattisgarh,Janjgir,1902,10.504,1.484,0.596,4.489,8.67,83.446,304.485,311.289,244.242,10.642,2.756,16.52
Chattisgarh,Janjgir,1903,4.99,11.069,2.34,1.57,45.637,150.458,534.24,299.47,175.039,70.167,1.397,0.498
Chattisgarh,Janjgir,1904,0.66,4.476,40.198,0.115,73.916,211.049,265.543,559.07,151.348,42.631,0.39,2.818
Chattisgarh,Janjgir,1905,6.282,14.171,35.304,40.26,26.743,112.504,332.093,432.718,473.573,3.627,0,0.846
Chattisgarh,Janjgir,1906,3.697,36.342,27.158,0.115,11.103,310.951,497.011,355.16,178.342,31.221,2.481,2.853
Chattisgarh,Janjgir,1907,0.293,39.142,27.33,74.524,11.147,324.326,206.835,432.702,113.5,2.954,3.648,9.989
Chattisgarh,Janjgir,1908,15.708,16.88,11.759,2.753,10.948,279.457,314.952,457.509,184.294,40.088,0,1.039
Chattisgarh,Janjgir,1909,2.105,10.094,0.619,54.153,28.053,219.066,488.029,265.495,143.037,3.041,0,6.834
Chattisgarh,Janjgir,1910,4.811,2.484,13.667,9.642,10.598,203.857,371.748,375.734,267.37,85.877,18.196,0
Chattisgarh,Janjgir,1911,4.301,0.28,30.924,0.838,13.181,388.758,211.779,401.251,275.736,74.406,23.206,0.199
Chattisgarh,Janjgir,1912,0.303,38.556,2.082,14.854,18.153,42.679,433.065,403.141,188.467,12.67,10.884,0.531
Chattisgarh,Janjgir,1913,0,44.223,30.849,5.052,28.65,243.985,334.458,397.972,184.148,45.264,1.588,8.622
Chattisgarh,Janjgir,1914,1.46,9.55,32.474,39.623,25.39,204.394,320.585,394.517,239.957,9.17,0,9.117
Chattisgarh,Janjgir,1915,29.587,42.387,33.723,10.325,20.363,116.615,296.627,371.298,230.879,56.964,14.071,0.255
Chattisgarh,Janjgir,1916,0,12.938,0.199,6.027,15.011,191.598,314.093,408.217,200.432,63.41,4.266,0
Chattisgarh,Janjgir,1917,1.12,44.129,6.089,8.589,54.825,209.248,352.444,408.672,318.187,162.042,0.369,0.398
Chattisgarh,Janjgir,1918,19.199,1.764,10.664,5.066,38.688,331.011,221.405,506.555,160.7,4.216,1.408,6.403
Chattisgarh,Janjgir,1919,53.41,41.425,37.564,9.055,29.597,270.849,376.728,538.129,181.927,97.464,13.701,4.055
Chattisgarh,Janjgir,1920,4.931,8.283,34.651,7.821,11.484,89.803,506.588,381.242,98.4,10.983,0,0
Chattisgarh,Janjgir,1921,29.833,6.947,0.199,5.001,0.199,280.375,355.449,436.242,201.945,13.324,0,0
Chattisgarh,Janjgir,1922,8.424,0.238,0.199,5.395,8.925,259.772,465.082,340.792,298.304,45.295,16.773,0.398
Chattisgarh,Janjgir,1923,0.083,34.797,12.637,12.24,3.367,92.305,383.165,451.995,215.813,22.846,4.843,0
Chattisgarh,Janjgir,1924,29.972,11.164,6.453,16.435,10.387,76.998,344.336,331.779,271.987,56.547,13.317,1.719
Chattisgarh,Janjgir,1925,0,2.001,4.228,5.391,59.865,206.175,443.755,625.972,141.434,13.797,9.063,0
Chattisgarh,Janjgir,1926,6.06,1.163,66.362,22.882,50.683,115.961,390.725,624.614,310.418,57.076,2.435,6.501
Chattisgarh,Janjgir,1927,5.278,19.183,60.04,1.195,12.477,193.016,531.872,553.142,93.124,64.873,13.572,1.191
Chattisgarh,Janjgir,1928,4.032,12.339,8.829,10.905,16.672,135.993,620.981,258.354,249.031,94.307,0,3.26
Chattisgarh,Janjgir,1929,15.912,23.961,2.663,13.717,6.939,178.834,628.475,568.014,195.727,93.673,0,19.363
Chattisgarh,Janjgir,1930,1.018,0.485,24.739,18.094,8.061,143.591,311.898,246.328,236.005,37.42,24.853,6.086
Chattisgarh,Janjgir,1931,0.569,29.045,20.804,10.931,11.967,47.463,423.914,521.493,213.405,98.708,17.591,2.15
Chattisgarh,Janjgir,1932,0,24.271,3.888,5.358,20.009,99.741,608.526,419.473,219.923,14.981,15.559,0.851
Chattisgarh,Janjgir,1933,5.06,12.65,14.137,35.076,44.55,225.665,341.494,431.26,197.252,60.662,4.657,5.837
Chattisgarh,Janjgir,1934,4.301,1.547,2.014,9.778,0.548,211.768,457.256,630.313,259.752,57.178,18.019,1.175
Chattisgarh,Janjgir,1935,2.772,3.312,2.166,18.218,3.923,127.576,462.891,440.353,227.231,4.162,0,0
Chattisgarh,Janjgir,1936,1.658,53.76,26.174,3.426,42.838,355.325,511.294,415.828,264.254,87.666,7.226,6.141
Chattisgarh,Janjgir,1937,0,53.11,29.576,43.281,8.257,121.744,522.399,281.248,192.294,70.339,0,0
Chattisgarh,Janjgir,1938,12.729,21.274,15.25,12.13,29.31,229.7,301.28,363.036,203.133,109.423,4.565,0
Chattisgarh,Janjgir,1939,7.824,9.578,36.28,16.646,0.86,159.005,428.514,339.368,193.591,69.464,3.219,0
Chattisgarh,Janjgir,1940,0.303,28.55,61.955,14.064,21.255,141.638,393.453,473.117,88.518,43.371,5.78,4.912
Chattisgarh,Janjgir,1941,11.082,7.608,25.515,2.977,21.342,261.677,221.052,353.281,139.162,27.445,4.035,0
Chattisgarh,Janjgir,1942,14.318,52.682,16.818,23.972,11.207,129.714,525.392,456.509,226.325,11.292,0.604,0.305
Chattisgarh,Janjgir,1943,28.226,3.722,1.04,25.281,37.331,117.687,420.126,511.429,219.467,62.932,1.16,0
Chattisgarh,Janjgir,1944,14.026,45.863,100.697,14.666,16.68,97.82,549.835,500.686,210.199,79.766,1.483,0
Chattisgarh,Janjgir,1945,19.117,9.744,0.199,18.004,15.949,192.887,418.546,260.813,347.974,63.967,5.446,3.445
Chattisgarh,Janjgir,1946,0,11.219,13.711,27.529,26.286,233.44,506.95,463.382,252.471,53.607,9.157,0.984
Chattisgarh,Janjgir,1947,19.535,8.701,36.723,6.872,4.527,128.644,518.71,361.544,340.943,45.708,4.323,6.625
Chattisgarh,Janjgir,1948,6.105,10.794,21.276,8.64,13.489,207.332,305.592,321.696,309.334,34.932,34.277,0.851
Chattisgarh,Janjgir,1949,0,9.987,8.903,7.58,41.358,155.722,276.232,513.825,215.418,143.687,0,0
Chattisgarh,Janjgir,1950,4.52,30.195,47.216,3.973,5.204,128.935,428.994,378.157,107.13,8.772,11.549,5.609
Chattisgarh,Janjgir,1951,3.395,2.139,64.63,19.622,24.1,132.478,438.611,338.252,170.033,54.234,0.493,0
Chattisgarh,Janjgir,1952,0.338,11.117,25.646,12.035,14.204,149.478,343.43,298.393,279.066,34.273,0,9.523
